image_name,target
ISIC_0536104,0
ISIC_6655874,0
ISIC_3915226,0
ISIC_4650046,0
ISIC_1348254,0
ISIC_7984972,0
ISIC_7918246,0
ISIC_6490869,0
ISIC_4565708,0
ISIC_2211403,0
ISIC_8826554,0
ISIC_2985322,0
ISIC_3368271,0
ISIC_6951568,0
ISIC_1010525,0
ISIC_4016929,0
ISIC_1843259,0
ISIC_2898780,0
ISIC_0886805,0
ISIC_7237010,0
ISIC_3562461,0
ISIC_9895881,0
ISIC_6588370,0
ISIC_1253435,0
ISIC_0464730,0
ISIC_4274519,0
ISIC_7891992,0
ISIC_3554719,0
ISIC_2969250,0
ISIC_3721503,0
ISIC_4007215,0
ISIC_9414150,0
ISIC_0882617,0
ISIC_6882480,0
ISIC_2049818,0
ISIC_4033292,0
ISIC_5464206,0
ISIC_0648752,0
ISIC_4001846,0
ISIC_3571614,0
ISIC_1534800,0
ISIC_4069145,0
ISIC_2914669,0
ISIC_5809221,0
ISIC_7456769,0
ISIC_6242942,0
ISIC_0372350,0
ISIC_3267196,0
ISIC_8164587,0
ISIC_4229473,1
ISIC_0677159,0
ISIC_8716644,0
ISIC_9695205,0
ISIC_6326406,0
ISIC_7471517,0
ISIC_1357836,0
ISIC_0499719,0
ISIC_5892680,0
ISIC_3111722,0
ISIC_7070384,0
ISIC_4399814,0
ISIC_9114716,0
ISIC_3153709,0
ISIC_1714905,0
ISIC_3708739,0
ISIC_6908183,0
ISIC_7972675,0
ISIC_2599134,0
ISIC_2991680,0
ISIC_7513077,0
ISIC_6638892,0
ISIC_1505069,0
ISIC_5941264,0
ISIC_8686847,0
ISIC_1933891,0
ISIC_7500420,0
ISIC_4192149,0
ISIC_4344540,0
ISIC_1612350,0
ISIC_4718884,0
ISIC_9889373,0
ISIC_4025918,0
ISIC_4801791,0
ISIC_0350117,0
ISIC_8189515,0
ISIC_5019303,0
ISIC_9118358,0
ISIC_0614259,0
ISIC_8098803,0
ISIC_2709809,0
ISIC_3494886,0
ISIC_3961380,0
ISIC_1850196,0
ISIC_8381673,0
ISIC_0242801,0
ISIC_6388940,0
ISIC_8906555,0
ISIC_3162307,0
ISIC_7985659,0
ISIC_0499554,0
ISIC_5614300,0
ISIC_8742034,0
ISIC_1389620,0
ISIC_7358848,0
ISIC_0309642,0
ISIC_5388485,0
ISIC_5997532,0
ISIC_5408756,0
ISIC_6385074,0
ISIC_5941908,0
ISIC_4670096,0
ISIC_1105263,0
ISIC_3629278,0
ISIC_9577302,0
ISIC_8060329,0
ISIC_5979783,0
ISIC_6323199,0
ISIC_0475746,0
ISIC_5733557,0
ISIC_1456827,0
ISIC_9505231,0
ISIC_1102766,0
ISIC_1735950,0
ISIC_6128108,0
ISIC_7436851,0
ISIC_4347590,0
ISIC_2739449,1
ISIC_3645277,0
ISIC_6407239,0
ISIC_8212937,0
ISIC_6791904,0
ISIC_5586153,0
ISIC_2739547,0
ISIC_7422781,0
ISIC_1123231,0
ISIC_4357821,0
ISIC_8298466,0
ISIC_1901829,0
ISIC_6905623,0
ISIC_8067080,0
ISIC_5366657,0
ISIC_7131359,0
ISIC_3346045,0
ISIC_3131292,0
ISIC_7316871,0
ISIC_3011638,0
ISIC_7129901,0
ISIC_7195645,0
ISIC_8843592,0
ISIC_1437529,0
ISIC_7563847,0
ISIC_1815282,0
ISIC_9260395,0
ISIC_2763060,0
ISIC_0424646,0
ISIC_0482495,0
ISIC_3633436,0
ISIC_5470300,0
ISIC_6099309,0
ISIC_4701231,0
ISIC_7492684,0
ISIC_6249885,0
ISIC_3733131,0
ISIC_8112306,0
ISIC_9807570,0
ISIC_7199089,0
ISIC_6448077,0
ISIC_2761854,0
ISIC_6177583,0
ISIC_1626843,0
ISIC_3981621,0
ISIC_4928277,0
ISIC_1316518,0
ISIC_9198897,0
ISIC_8434081,0
ISIC_3575777,0
ISIC_9785687,0
ISIC_6674918,0
ISIC_3023048,0
ISIC_5556498,0
ISIC_6974605,0
ISIC_0621010,0
ISIC_8190603,0
ISIC_1240189,0
ISIC_5414643,0
ISIC_8961394,0
ISIC_8051614,0
ISIC_3128203,0
ISIC_1629433,0
ISIC_6467025,0
ISIC_3343475,1
ISIC_6715003,0
ISIC_1473511,0
ISIC_0654672,0
ISIC_0680599,0
ISIC_0159996,0
ISIC_0307909,0
ISIC_0588103,0
ISIC_5209769,0
ISIC_7929649,0
ISIC_0401401,0
ISIC_7293518,1
ISIC_0897526,0
ISIC_3573969,0
ISIC_1730477,0
ISIC_7383521,0
ISIC_8799674,0
ISIC_3559222,0
ISIC_4523565,0
ISIC_0543290,0
ISIC_6532096,0
ISIC_6749024,0
ISIC_0360832,0
ISIC_5959591,0
ISIC_1101667,0
ISIC_2021321,0
ISIC_1757941,0
ISIC_2532039,0
ISIC_0914968,0
ISIC_7826557,0
ISIC_3241291,0
ISIC_1950616,0
ISIC_5603773,0
ISIC_7430728,0
ISIC_3829609,0
ISIC_9687369,0
ISIC_7391660,0
ISIC_8774326,0
ISIC_3873580,0
ISIC_7241614,0
ISIC_2460105,0
ISIC_1867577,0
ISIC_9596837,0
ISIC_3349107,0
ISIC_7667190,0
ISIC_6476351,0
ISIC_9327229,0
ISIC_5576501,0
ISIC_3998756,0
ISIC_8249095,0
ISIC_5237946,0
ISIC_6647130,0
ISIC_0953133,0
ISIC_9492000,0
ISIC_5086676,0
ISIC_4500287,0
ISIC_0392942,0
ISIC_5072343,0
ISIC_6954577,0
ISIC_0534674,0
ISIC_1482167,0
ISIC_2047914,0
ISIC_0678196,0
ISIC_1104762,0
ISIC_1665248,0
ISIC_4719028,0
ISIC_6031634,0
ISIC_0567128,0
ISIC_3999633,0
ISIC_5867126,0
ISIC_5807112,0
ISIC_2839053,0
ISIC_9247141,0
ISIC_3713293,0
ISIC_5717378,0
ISIC_5547218,0
ISIC_8692064,0
ISIC_0309317,0
ISIC_8560381,0
ISIC_1356907,0
ISIC_2654412,0
ISIC_4548483,0
ISIC_8174981,0
ISIC_2424791,0
ISIC_3278303,0
ISIC_1548258,0
ISIC_5589201,0
ISIC_7145302,0
ISIC_5795486,0
ISIC_8907769,0
ISIC_1592874,0
ISIC_9648278,0
ISIC_5748751,0
ISIC_0600866,0
ISIC_3242165,0
ISIC_6482425,0
ISIC_2131812,0
ISIC_4254754,0
ISIC_8597158,0
ISIC_3901747,0
ISIC_0884000,0
ISIC_9884312,0
ISIC_2823929,0
ISIC_6917179,0
ISIC_9168700,0
ISIC_4794551,0
ISIC_1627900,0
ISIC_7409085,0
ISIC_6228625,0
ISIC_5518805,0
ISIC_3456207,0
ISIC_5031380,0
ISIC_0396641,0
ISIC_7551538,0
ISIC_5552666,0
ISIC_7808556,0
ISIC_8376027,0
ISIC_3692925,0
ISIC_5772938,0
ISIC_9051287,0
ISIC_8669560,0
ISIC_5544848,0
ISIC_7457750,0
ISIC_2619603,0
ISIC_0094775,0
ISIC_1176231,0
ISIC_3708400,0
ISIC_7398749,0
ISIC_0461128,0
ISIC_1743974,0
ISIC_6208919,0
ISIC_5468245,0
ISIC_3959888,0
ISIC_4950290,0
ISIC_3219286,0
ISIC_6741822,0
ISIC_6917681,0
ISIC_6877295,0
ISIC_7491492,0
ISIC_4926448,0
ISIC_1819531,0
ISIC_9785002,0
ISIC_0301191,0
ISIC_9272859,0
ISIC_2574344,0
ISIC_2723407,0
ISIC_0955945,0
ISIC_8356384,0
ISIC_9109985,0
ISIC_4464522,0
ISIC_3260549,0
ISIC_7672567,0
ISIC_7316663,0
ISIC_4683052,0
ISIC_6575298,0
ISIC_7146904,0
ISIC_2926076,0
ISIC_5997266,0
ISIC_3596219,0
ISIC_6930828,0
ISIC_8498777,0
ISIC_5922673,0
ISIC_5484426,0
ISIC_6920084,0
ISIC_2977985,0
ISIC_5759054,0
ISIC_0193456,0
ISIC_2386668,0
ISIC_5269776,0
ISIC_7220767,0
ISIC_2850143,0
ISIC_5979807,0
ISIC_2102983,0
ISIC_3392276,0
ISIC_6615566,0
ISIC_4620387,0
ISIC_7214989,0
ISIC_1294456,0
ISIC_9395519,0
ISIC_6303107,1
ISIC_2075372,0
ISIC_7564545,0
ISIC_4581042,0
ISIC_2087446,0
ISIC_2561561,0
ISIC_6385374,0
ISIC_5890896,0
ISIC_4596803,0
ISIC_4919503,0
ISIC_5401740,0
ISIC_8018856,0
ISIC_7388325,0
ISIC_7728520,0
ISIC_8843217,0
ISIC_5757319,0
ISIC_7725471,0
ISIC_4711662,0
ISIC_4312155,0
ISIC_2456960,0
ISIC_5317348,0
ISIC_6295517,0
ISIC_1636996,0
ISIC_8655912,0
ISIC_5074788,0
ISIC_2989425,0
ISIC_9879723,0
ISIC_6781528,0
ISIC_6734679,0
ISIC_2057729,0
ISIC_1953808,0
ISIC_3677945,0
ISIC_9950866,0
ISIC_2933202,0
ISIC_5742875,0
ISIC_5531935,0
ISIC_0618194,0
ISIC_2824296,0
ISIC_4461785,0
ISIC_2657913,0
ISIC_7612427,0
ISIC_4431858,0
ISIC_0659400,0
ISIC_6511141,0
ISIC_6423301,0
ISIC_6098768,0
ISIC_7071944,0
ISIC_6441610,0
ISIC_7283524,0
ISIC_5216976,0
ISIC_8086526,0
ISIC_4951557,0
ISIC_6192822,0
ISIC_7254389,0
ISIC_1488722,0
ISIC_8516922,0
ISIC_9848675,0
ISIC_2647657,0
ISIC_4974475,0
ISIC_2432848,0
ISIC_9438998,0
ISIC_2849717,0
ISIC_0350269,0
ISIC_2325035,0
ISIC_2436616,0
ISIC_8846654,0
ISIC_8383934,0
ISIC_2361997,0
ISIC_1901204,0
ISIC_6551980,0
ISIC_4683861,0
ISIC_4309183,0
ISIC_7396015,0
ISIC_2788847,0
ISIC_0163639,0
ISIC_1134437,0
ISIC_0358285,0
ISIC_0370932,0
ISIC_6888864,0
ISIC_4734111,0
ISIC_8664718,0
ISIC_0981462,0
ISIC_9260499,0
ISIC_5556401,0
ISIC_1470271,0
ISIC_5967783,0
ISIC_4392384,0
ISIC_7430916,0
ISIC_2297426,0
ISIC_4782894,0
ISIC_5472470,0
ISIC_2231787,0
ISIC_5049325,0
ISIC_0201767,0
ISIC_3858181,0
ISIC_7521364,0
ISIC_9716031,0
ISIC_4541530,0
ISIC_4966865,0
ISIC_9408875,0
ISIC_2603767,0
ISIC_8821107,0
ISIC_6335479,0
ISIC_1652897,0
ISIC_8187413,0
ISIC_7388369,0
ISIC_5379122,0
ISIC_0615335,0
ISIC_7961805,0
ISIC_3234816,0
ISIC_8898151,0
ISIC_9573267,0
ISIC_4473124,0
ISIC_7663291,0
ISIC_3134259,0
ISIC_0609800,0
ISIC_1784717,0
ISIC_9280075,0
ISIC_0683986,0
ISIC_7896377,0
ISIC_3065253,0
ISIC_2901605,0
ISIC_0218747,0
ISIC_1684107,0
ISIC_7717552,0
ISIC_8440615,0
ISIC_1301544,0
ISIC_2902129,0
ISIC_3657408,0
ISIC_9286292,1
ISIC_9585534,0
ISIC_4596089,0
ISIC_8401332,0
ISIC_1624873,0
ISIC_6198131,0
ISIC_0733140,0
ISIC_8047080,0
ISIC_0178744,0
ISIC_2736625,0
ISIC_0219948,0
ISIC_6882080,0
ISIC_3997171,0
ISIC_2956763,0
ISIC_0871035,0
ISIC_4562053,0
ISIC_7113136,0
ISIC_8676418,0
ISIC_1691387,0
ISIC_4801737,0
ISIC_0164809,0
ISIC_0639162,0
ISIC_3194895,0
ISIC_8503303,0
ISIC_6739727,0
ISIC_8106591,0
ISIC_6003763,0
ISIC_6269166,1
ISIC_6543564,0
ISIC_8792193,0
ISIC_8023705,0
ISIC_2596574,0
ISIC_5312834,0
ISIC_8527737,0
ISIC_8849313,0
ISIC_8562161,0
ISIC_7728263,0
ISIC_7609643,0
ISIC_4097632,0
ISIC_8058783,0
ISIC_3482153,0
ISIC_2855052,0
ISIC_9290968,0
ISIC_9502555,0
ISIC_9668332,0
ISIC_6096306,0
ISIC_9560639,0
ISIC_7562175,0
ISIC_0291473,0
ISIC_7348343,0
ISIC_9176160,0
ISIC_1957625,0
ISIC_3134070,0
ISIC_0273046,1
ISIC_8737864,0
ISIC_3067949,0
ISIC_0886878,0
ISIC_7200497,0
ISIC_7180332,0
ISIC_8257692,0
ISIC_2134188,0
ISIC_9767883,0
ISIC_8109217,0
ISIC_9348809,0
ISIC_6334419,0
ISIC_8238024,0
ISIC_7180438,0
ISIC_0434566,0
ISIC_3102110,0
ISIC_9617969,0
ISIC_1071458,0
ISIC_2532945,0
ISIC_9881235,0
ISIC_1132496,1
ISIC_2492245,0
ISIC_4629184,0
ISIC_6916213,0
ISIC_5797220,0
ISIC_7587869,0
ISIC_1695065,0
ISIC_8887142,0
ISIC_8325107,0
ISIC_2310167,0
ISIC_9081853,0
ISIC_2281160,0
ISIC_7780663,0
ISIC_2605567,0
ISIC_2616343,0
ISIC_5721717,0
ISIC_5603218,0
ISIC_8656015,0
ISIC_9951949,0
ISIC_2932418,0
ISIC_1348843,0
ISIC_7495148,0
ISIC_3251719,0
ISIC_7230170,0
ISIC_9962388,0
ISIC_4793117,0
ISIC_1328868,0
ISIC_8610377,0
ISIC_2957732,1
ISIC_3451688,0
ISIC_9901847,0
ISIC_7583922,0
ISIC_1400825,0
ISIC_4868262,0
ISIC_7725971,0
ISIC_4229849,0
ISIC_6299639,0
ISIC_9778389,0
ISIC_7729596,0
ISIC_0584464,0
ISIC_9932789,0
ISIC_1667108,0
ISIC_3427958,0
ISIC_7739457,0
ISIC_5505507,0
ISIC_1661411,0
ISIC_9318508,0
ISIC_8190660,0
ISIC_5198817,0
ISIC_2378303,0
ISIC_2507944,0
ISIC_6442221,0
ISIC_2660535,0
ISIC_4099428,0
ISIC_5963113,0
ISIC_6982423,0
ISIC_0718586,0
ISIC_7566258,0
ISIC_4975454,0
ISIC_5879917,0
ISIC_3108147,0
ISIC_9828138,0
ISIC_0218575,0
ISIC_5301962,0
ISIC_9606139,0
ISIC_1815593,0
ISIC_5104241,0
ISIC_9310210,0
ISIC_1858948,0
ISIC_3082398,0
ISIC_1584543,0
ISIC_4064936,0
ISIC_8029450,0
ISIC_1087658,0
ISIC_9318528,0
ISIC_8469355,0
ISIC_0612834,0
ISIC_7575644,0
ISIC_2097186,0
ISIC_5616902,0
ISIC_4364788,0
ISIC_3704790,0
ISIC_8632147,0
ISIC_4789481,0
ISIC_7729970,0
ISIC_2077460,0
ISIC_0484171,0
ISIC_0535654,0
ISIC_3296079,0
ISIC_2235566,0
ISIC_9448271,0
ISIC_0671826,0
ISIC_0340091,0
ISIC_6319036,0
ISIC_9270418,0
ISIC_2663010,0
ISIC_9639064,0
ISIC_0302441,0
ISIC_8292364,0
ISIC_9172357,0
ISIC_2667921,0
ISIC_3878213,0
ISIC_5722813,0
ISIC_9130157,1
ISIC_0229656,0
ISIC_0966066,0
ISIC_0494865,0
ISIC_5435291,0
ISIC_1974281,0
ISIC_6123304,0
ISIC_0220649,0
ISIC_3383481,0
ISIC_2457369,0
ISIC_2540927,0
ISIC_7166317,0
ISIC_2248956,0
ISIC_5101322,0
ISIC_7181774,0
ISIC_2028658,0
ISIC_2519916,0
ISIC_3565508,0
ISIC_0230564,0
ISIC_2822749,0
ISIC_0455687,0
ISIC_2872765,0
ISIC_9499685,0
ISIC_5945426,0
ISIC_8375699,0
ISIC_9102352,0
ISIC_6777229,0
ISIC_0560916,0
ISIC_2699903,0
ISIC_9777269,0
ISIC_9747194,0
ISIC_0310734,0
ISIC_4888812,0
ISIC_3996106,0
ISIC_8880482,0
ISIC_1696070,0
ISIC_4476854,0
ISIC_6391396,0
ISIC_6145261,0
ISIC_5195381,0
ISIC_0846482,0
ISIC_9135299,0
ISIC_4375821,0
ISIC_9089987,0
ISIC_4900923,0
ISIC_2150221,0
ISIC_1452314,0
ISIC_6489551,0
ISIC_3111591,0
ISIC_4319958,0
ISIC_8277987,0
ISIC_5866523,0
ISIC_2376016,0
ISIC_3260696,0
ISIC_5350198,0
ISIC_7816282,0
ISIC_3298707,0
ISIC_6546903,0
ISIC_8188175,0
ISIC_4548947,0
ISIC_2795016,0
ISIC_6233631,0
ISIC_2186492,0
ISIC_1371223,0
ISIC_8460033,0
ISIC_7109584,0
ISIC_3265884,0
ISIC_8264021,0
ISIC_5747681,0
ISIC_2269849,0
ISIC_5044765,0
ISIC_9444090,0
ISIC_5329156,0
ISIC_2621121,0
ISIC_5136890,0
ISIC_2256519,0
ISIC_7465237,0
ISIC_8179776,0
ISIC_5629626,0
ISIC_4597011,0
ISIC_9448599,0
ISIC_1432058,0
ISIC_1388230,0
ISIC_3730172,0
ISIC_6968269,0
ISIC_5880407,0
ISIC_9608159,0
ISIC_3730507,0
ISIC_0092726,0
ISIC_5193810,0
ISIC_4465475,0
ISIC_0765397,0
ISIC_9524576,0
ISIC_7183272,0
ISIC_8785777,0
ISIC_9417173,0
ISIC_5580730,0
ISIC_0663941,0
ISIC_5084146,0
ISIC_7338380,0
ISIC_0092870,0
ISIC_9685245,0
ISIC_2200426,0
ISIC_6971343,0
ISIC_5133804,0
ISIC_7972996,0
ISIC_7642935,0
ISIC_6370792,0
ISIC_8733745,0
ISIC_5669294,0
ISIC_4572286,0
ISIC_1062359,0
ISIC_5528563,0
ISIC_5772144,0
ISIC_9858643,0
ISIC_0230332,0
ISIC_2231307,0
ISIC_1206571,0
ISIC_8996654,0
ISIC_4833737,0
ISIC_8527330,0
ISIC_3338730,0
ISIC_3816833,0
ISIC_2894809,0
ISIC_6064756,0
ISIC_6470737,0
ISIC_4948341,0
ISIC_5699758,0
ISIC_7311996,0
ISIC_6826864,0
ISIC_6705932,0
ISIC_5573924,0
ISIC_6718969,0
ISIC_0470629,0
ISIC_5894867,0
ISIC_5320523,0
ISIC_6608618,0
ISIC_4338927,0
ISIC_7665645,0
ISIC_9812330,0
ISIC_2427137,0
ISIC_1925623,0
ISIC_0140339,0
ISIC_6847317,0
ISIC_9088774,0
ISIC_2012031,0
ISIC_6153913,0
ISIC_8095966,0
ISIC_8607090,0
ISIC_0414259,0
ISIC_7513139,0
ISIC_5484776,0
ISIC_3076237,0
ISIC_9451910,0
ISIC_9186287,0
ISIC_7866138,0
ISIC_9496098,0
ISIC_5312710,0
ISIC_7308195,0
ISIC_6888402,0
ISIC_3305468,0
ISIC_4848484,0
ISIC_6057455,0
ISIC_1577472,0
ISIC_0262770,0
ISIC_5233994,0
ISIC_7773858,0
ISIC_0708552,0
ISIC_6884378,0
ISIC_9435742,0
ISIC_0185051,0
ISIC_1651402,0
ISIC_8228595,0
ISIC_3145600,0
ISIC_9626777,0
ISIC_4751349,0
ISIC_7825615,0
ISIC_2527485,0
ISIC_8011403,0
ISIC_7822917,0
ISIC_3995597,0
ISIC_2190816,0
ISIC_5471848,0
ISIC_9918333,0
ISIC_8577200,0
ISIC_8052868,0
ISIC_6710584,0
ISIC_3496369,0
ISIC_9740742,0
ISIC_9159718,0
ISIC_1993374,0
ISIC_6229178,0
ISIC_8723397,0
ISIC_2611118,0
ISIC_8466745,0
ISIC_6655383,0
ISIC_0180194,0
ISIC_4158721,0
ISIC_7630208,0
ISIC_8843899,0
ISIC_0445189,0
ISIC_5945822,0
ISIC_2250133,0
ISIC_0732124,0
ISIC_8260942,0
ISIC_5317325,0
ISIC_9284063,0
ISIC_1626033,0
ISIC_8976747,0
ISIC_3775249,0
ISIC_6499712,0
ISIC_1180551,0
ISIC_6079573,0
ISIC_6595186,0
ISIC_9709922,0
ISIC_7243256,0
ISIC_0427209,0
ISIC_6489678,0
ISIC_6267158,0
ISIC_2812732,0
ISIC_2299769,0
ISIC_1983754,0
ISIC_5202944,0
ISIC_5509459,0
ISIC_9308808,0
ISIC_6034721,0
ISIC_9050826,0
ISIC_9685928,0
ISIC_1774027,0
ISIC_7584991,0
ISIC_9272897,0
ISIC_3740201,0
ISIC_4422580,0
ISIC_9629757,0
ISIC_1732527,0
ISIC_8895611,0
ISIC_2212676,0
ISIC_6517852,0
ISIC_7811068,0
ISIC_5432777,0
ISIC_4730066,1
ISIC_2751896,0
ISIC_5066448,0
ISIC_5340305,0
ISIC_2879661,0
ISIC_5348582,0
ISIC_1966916,0
ISIC_4811211,0
ISIC_0759561,0
ISIC_1709377,0
ISIC_6135865,0
ISIC_4337318,0
ISIC_5804606,0
ISIC_8516631,0
ISIC_8090739,0
ISIC_6854808,0
ISIC_5736844,0
ISIC_5186059,0
ISIC_1566931,0
ISIC_5158305,0
ISIC_5104921,0
ISIC_3010582,0
ISIC_2739702,0
ISIC_6086070,0
ISIC_0553164,0
ISIC_1414967,0
ISIC_4495092,0
ISIC_4648604,0
ISIC_4108571,0
ISIC_9484538,0
ISIC_9207895,0
ISIC_8728527,0
ISIC_5284718,0
ISIC_8887095,0
ISIC_1284089,0
ISIC_5349762,0
ISIC_9808161,0
ISIC_8989283,0
ISIC_3945916,0
ISIC_3116507,0
ISIC_8821164,0
ISIC_1590725,0
ISIC_1888761,0
ISIC_4752084,0
ISIC_1452412,0
ISIC_5742413,0
ISIC_1171704,0
ISIC_4278981,0
ISIC_5038440,0
ISIC_5617771,0
ISIC_0723505,0
ISIC_1517999,0
ISIC_2481408,0
ISIC_9283427,0
ISIC_8327842,0
ISIC_3351441,0
ISIC_9299819,0
ISIC_3433352,0
ISIC_5647554,0
ISIC_3481509,0
ISIC_6471878,0
ISIC_7911029,0
ISIC_8407448,0
ISIC_7281308,0
ISIC_7109307,0
ISIC_6512878,0
ISIC_5449822,0
ISIC_7084553,1
ISIC_4275338,0
ISIC_2017710,0
ISIC_6763449,0
ISIC_8036377,0
ISIC_5341606,0
ISIC_0860384,0
ISIC_7770624,0
ISIC_0813342,0
ISIC_9697718,0
ISIC_5177353,0
ISIC_1875839,0
ISIC_8433108,0
ISIC_6381785,0
ISIC_9853411,0
ISIC_4083200,0
ISIC_0970616,0
ISIC_0549791,0
ISIC_9340334,0
ISIC_6945921,0
ISIC_0944273,0
ISIC_6380766,0
ISIC_9732811,0
ISIC_4505178,0
ISIC_3202094,0
ISIC_9187978,0
ISIC_6754835,0
ISIC_4831434,0
ISIC_0657123,0
ISIC_1440063,0
ISIC_2193223,0
ISIC_3894209,0
ISIC_5602724,0
ISIC_0179056,0
ISIC_2340635,0
ISIC_5536600,0
ISIC_2608471,0
ISIC_4025576,0
ISIC_0247242,0
ISIC_7755875,0
ISIC_5760915,0
ISIC_9023152,0
ISIC_8562820,0
ISIC_3420207,0
ISIC_9353514,0
ISIC_9533977,0
ISIC_1903346,0
ISIC_4744192,0
ISIC_4254745,0
ISIC_5631712,0
ISIC_4478231,0
ISIC_1536177,0
ISIC_6779191,0
ISIC_5141844,0
ISIC_7605996,0
ISIC_5585802,0
ISIC_8805114,0
ISIC_3058634,0
ISIC_7989205,0
ISIC_4648708,0
ISIC_7009118,0
ISIC_3228711,0
ISIC_5703303,0
ISIC_6379790,0
ISIC_2078613,0
ISIC_6777153,0
ISIC_0413901,0
ISIC_4768144,0
ISIC_2963027,0
ISIC_6768479,0
ISIC_6436998,0
ISIC_2524580,0
ISIC_5620846,0
ISIC_9227653,0
ISIC_2646829,1
ISIC_2442872,0
ISIC_0996566,0
ISIC_2263504,0
ISIC_2341100,0
ISIC_8700403,0
ISIC_8586909,0
ISIC_4156689,0
ISIC_2224928,0
ISIC_4585877,0
ISIC_8316885,0
ISIC_4981135,0
ISIC_0687554,0
ISIC_0592088,0
ISIC_1886756,0
ISIC_9246908,0
ISIC_0470210,0
ISIC_7064137,0
ISIC_7460111,0
ISIC_9577512,0
ISIC_7024807,0
ISIC_4376261,0
ISIC_2876963,0
ISIC_4193775,0
ISIC_7811060,0
ISIC_8883577,0
ISIC_9235862,0
ISIC_8160979,0
ISIC_4836699,0
ISIC_1611092,0
ISIC_8001276,0
ISIC_4984992,0
ISIC_2357876,0
ISIC_8426130,0
ISIC_3597159,0
ISIC_1209492,0
ISIC_9791811,0
ISIC_7967955,0
ISIC_7626256,1
ISIC_0750244,0
ISIC_4690191,0
ISIC_5356775,0
ISIC_7022787,0
ISIC_6135602,0
ISIC_6665312,0
ISIC_3009493,0
ISIC_4939321,0
ISIC_8406777,0
ISIC_5196781,0
ISIC_4087851,0
ISIC_9264072,0
ISIC_7806065,0
ISIC_0410824,0
ISIC_9025263,0
ISIC_6096163,0
ISIC_7880046,0
ISIC_4930672,0
ISIC_0085172,0
ISIC_1462268,0
ISIC_6790642,0
ISIC_5857303,0
ISIC_3058627,0
ISIC_9363390,0
ISIC_2893887,0
ISIC_2126035,0
ISIC_7121365,0
ISIC_6760032,0
ISIC_2741583,0
ISIC_7084521,0
ISIC_9330891,0
ISIC_9354947,0
ISIC_2947742,0
ISIC_4647804,0
ISIC_7685920,0
ISIC_3174431,0
ISIC_5272223,1
ISIC_8064412,0
ISIC_7630073,0
ISIC_6532966,0
ISIC_9483832,0
ISIC_6938489,0
ISIC_8669314,0
ISIC_6809586,1
ISIC_1026757,0
ISIC_1356945,0
ISIC_0633259,0
ISIC_9760652,0
ISIC_7748311,1
ISIC_4698626,0
ISIC_4049598,0
ISIC_6697332,0
ISIC_6876932,0
ISIC_1533305,0
ISIC_8574363,0
ISIC_1818920,0
ISIC_9709689,0
ISIC_0602697,0
ISIC_0857924,0
ISIC_9482423,0
ISIC_4280104,0
ISIC_7497699,0
ISIC_2006443,0
ISIC_7847181,0
ISIC_3608577,0
ISIC_1369310,0
ISIC_3304982,0
ISIC_3207651,1
ISIC_3592584,0
ISIC_2410574,0
ISIC_9262162,0
ISIC_1453899,0
ISIC_1801846,0
ISIC_0217267,0
ISIC_5888212,0
ISIC_4784833,0
ISIC_4009855,0
ISIC_1768243,0
ISIC_8419663,0
ISIC_4761075,0
ISIC_7665012,0
ISIC_4417495,0
ISIC_7175078,0
ISIC_4382390,0
ISIC_0362039,0
ISIC_3591686,0
ISIC_9307297,0
ISIC_5399150,0
ISIC_0990403,0
ISIC_5386244,0
ISIC_0078703,0
ISIC_9289932,0
ISIC_5457705,0
ISIC_1793867,0
ISIC_4282634,0
ISIC_7740004,0
ISIC_3092551,0
ISIC_7446263,0
ISIC_9466416,0
ISIC_5108732,0
ISIC_5084661,0
ISIC_5832901,0
ISIC_1978947,0
ISIC_3019041,0
ISIC_6225486,0
ISIC_2279679,0
ISIC_2575894,0
ISIC_6913045,0
ISIC_7798770,0
ISIC_9211222,0
ISIC_2523676,0
ISIC_7353024,0
ISIC_1648826,0
ISIC_7911353,0
ISIC_0280749,0
ISIC_5102688,0
ISIC_3563951,0
ISIC_5346504,0
ISIC_3766837,0
ISIC_6741707,0
ISIC_5851666,0
ISIC_7385112,0
ISIC_3716686,0
ISIC_1684266,0
ISIC_7621674,0
ISIC_4247898,0
ISIC_2628773,0
ISIC_0726170,0
ISIC_1195961,0
ISIC_1485908,0
ISIC_8330906,0
ISIC_4364740,0
ISIC_8143286,0
ISIC_7649986,0
ISIC_0085902,0
ISIC_7140636,0
ISIC_1862815,0
ISIC_3605140,0
ISIC_3110909,0
ISIC_1192917,0
ISIC_4147040,0
ISIC_0773907,0
ISIC_3274103,0
ISIC_4320200,0
ISIC_2625884,0
ISIC_1429159,0
ISIC_2332127,0
ISIC_6550552,0
ISIC_3426701,0
ISIC_1453671,0
ISIC_4636840,0
ISIC_3063649,0
ISIC_9945083,0
ISIC_1829378,0
ISIC_1353532,0
ISIC_9228224,0
ISIC_3911850,0
ISIC_9709782,0
ISIC_2027705,0
ISIC_5098722,0
ISIC_1172955,0
ISIC_9479161,0
ISIC_6641007,0
ISIC_3329997,0
ISIC_7994337,0
ISIC_8444975,0
ISIC_2375871,0
ISIC_9724550,0
ISIC_5760581,0
ISIC_4502420,0
ISIC_4135058,0
ISIC_5417016,0
ISIC_8316216,0
ISIC_8275108,0
ISIC_9601859,0
ISIC_9199393,0
ISIC_1728564,1
ISIC_4119325,0
